Dataset,Feature,Mean,Median,SD,Min,Max,IQR,MAD,Variance,Skewness,Kurtosis,p01,p05,p25,p50,p75,p95,p99
PTB-XL,Q_Amp_aVF,-0.004755264002935914,-0.04,0.17895661470063107,-1.78,3.995,0.145,0.07,0.03202546994511012,3.3632697005528898,45.747673722336714,-0.33009999999999995,-0.2,-0.09,-0.04,0.055,0.28,0.55
PTB-XL,Q_Amp_aVF_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_aVF_iqr,0.07261869810541766,0.0499999999999999,0.10257752914150801,0.0,3.140000000000001,0.05,0.022500000000000096,0.010522149484776927,8.331650330859583,121.22574821272477,0.0099999999999999,0.0125,0.03,0.0499999999999999,0.08,0.2,0.4675
PTB-XL,Q_Amp_aVL,-0.031857883389146295,-0.04,0.14224128104150702,-5.55,1.86,0.095,0.049999999999999996,0.020232582032328986,-1.466131085082069,125.05348285769361,-0.305,-0.2,-0.095,-0.04,0.0,0.2,0.45
PTB-XL,Q_Amp_aVL_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_aVL_iqr,0.06250619294463047,0.04,0.08178438250937166,0.0,2.58,0.042499999999999996,0.019999999999999997,0.006688685222439217,7.885229657192877,124.74183219918173,0.0099999999999999,0.0149999999999999,0.0274999999999999,0.04,0.0699999999999999,0.17,0.4000500000000011
PTB-XL,Q_Amp_aVR,0.07382265241524841,0.08,0.08426453509935104,-1.23,2.84,0.06,0.03,0.007100511875509765,-0.42271987587977533,73.91071801492063,-0.285,-0.015,0.05,0.08,0.11,0.17,0.23
PTB-XL,Q_Amp_aVR_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_aVR_iqr,0.05145603009312351,0.035,0.06167238337372826,0.0,2.22,0.035,0.015000000000000003,0.0038034828709961137,9.760547083462539,221.65924339818892,0.0075,0.01,0.0225,0.035,0.0575,0.14,0.2875
PTB-XL,RR_Mean_Global,845.8394880499105,842.0,177.9472010363,288.0,2195.0,230.0,116.0,31665.206356653365,0.2975833591130854,0.7603679735149544,439.98,566.0,726.0,842.0,956.0,1144.0,1300.0
PTB-XL,RR_Mean_Global_count,11.15899811917978,11.0,2.78004555084611,4.0,32.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,7.0,8.0,9.0,11.0,13.0,16.0,21.0
PTB-XL,RR_Mean_Global_iqr,51.51800541309235,25.0,81.66180154622819,0.0,1240.0,39.0,15.0,6668.649831775557,4.62553873267622,31.787787119120964,2.0,4.5,13.0,25.0,52.0,196.0,420.03000000000065
PTB-XL,R_Amp_I,0.7195979173356576,0.705,0.40910686280153463,-5.04,5.035,0.44999999999999996,0.22499999999999998,0.16736842519131367,-0.07356688667186898,6.105024053939468,-0.45,0.18,0.495,0.705,0.945,1.36,1.76
PTB-XL,R_Amp_II,0.5359287123262535,0.62,0.6040149672069988,-2.57,6.52,0.54,0.27,0.3648340806100718,-0.5329158662465319,2.548723863025433,-1.12,-0.59,0.35,0.62,0.89,1.355,1.81
PTB-XL,R_Amp_III,-0.18291389513280426,-0.28,0.6952880231122309,-3.44,5.89,0.985,0.5,0.4834254350833141,-0.05169256789872086,0.6812335105411522,-1.9501999999999997,-1.26,-0.625,-0.28,0.36,0.91,1.33
PTB-XL,R_Amp_III_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_III_iqr,0.11863617597137477,0.0825000000000001,0.18232010036421573,0.0,5.785,0.07499999999999998,0.0325000000000002,0.0332406189968177,10.367662347761897,161.01318564147556,0.0175,0.0299999999999999,0.0549999999999999,0.0825000000000001,0.1299999999999999,0.27,0.7800500000000011
PTB-XL,R_Amp_II_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_II_iqr,0.09466959493554747,0.06,0.18928736996254447,0.0,6.89,0.0549999999999999,0.024999999999999897,0.03582970842733718,14.034864073855188,305.3034014880698,0.0124999999999999,0.02,0.04,0.06,0.0949999999999999,0.22,0.7301000000000022
PTB-XL,R_Amp_I_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_I_iqr,0.08646497545758976,0.0649999999999999,0.11920246734812157,0.0,4.19,0.05,0.024999999999999904,0.01420922822187999,12.404916977060257,255.62593275180365,0.015,0.025,0.0449999999999999,0.0649999999999999,0.0949999999999999,0.19,0.5000500000000011
PTB-XL,R_Amp_V1,-0.8369480251387678,-0.81,0.5825746652683476,-6.17,3.46,0.5300000000000001,0.26,0.33939324061252724,0.07636947554250262,4.849322879365619,-2.5,-1.75,-1.1,-0.81,-0.57,0.10049999999999273,1.005
PTB-XL,R_Amp_V1_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_V1_iqr,0.11191006468186611,0.0749999999999999,0.16898692270828347,0.0,5.545,0.0724999999999999,0.0325,0.028556580046415377,9.017436639013383,139.48760057332652,0.015,0.0249999999999999,0.0474999999999999,0.0749999999999999,0.1199999999999998,0.2850000000000001,0.83
PTB-XL,R_Amp_V2,-1.0736212670305978,-1.14,1.0168748304071926,-8.004999999999999,4.58,0.8400000000000001,0.42000000000000015,1.0340344207156569,0.29726028869797394,2.183276653644569,-3.7502,-2.56,-1.58,-1.14,-0.74,0.97,1.6302000000000043
PTB-XL,R_Amp_V2_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_V2_iqr,0.14097630625258034,0.09,0.23918541521603207,0.0,5.41,0.08500000000000041,0.039999999999999994,0.05720966285206567,9.761479714507265,137.3416955513083,0.0199999999999999,0.03,0.0599999999999998,0.09,0.1450000000000002,0.3500000000000001,1.0627500000000054
PTB-XL,R_Amp_V3,-0.3768156796183311,-0.79,1.348399692281045,-7.34,5.61,2.1550000000000002,0.9299999999999999,1.818181730143617,0.059295655376221515,-0.2268134721382018,-3.53,-2.265,-1.295,-0.79,0.8600000000000001,1.71,2.395
PTB-XL,R_Amp_V3_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_V3_iqr,0.14350360108261842,0.0849999999999999,0.2755877433636619,0.0,7.905000000000001,0.0874999999999997,0.0374999999999998,0.07594860429227557,9.550853808755516,133.13041682069579,0.0175,0.0299999999999998,0.0525000000000002,0.0849999999999999,0.1399999999999999,0.3849999999999998,1.27
PTB-XL,R_Amp_V4,0.76510069731168,1.08,1.2659141316000486,-9.065,8.129999999999999,1.92,0.5599999999999998,1.6025385885847052,-0.6433564360285687,0.5903923034194158,-2.40015,-1.465,-0.36,1.08,1.56,2.42,3.27
PTB-XL,R_Amp_V4_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_V4_iqr,0.1482498394348105,0.0999999999999998,0.22926896786994772,0.0,5.275,0.0999999999999999,0.0449999999999998,0.05256425962815112,7.943511586702401,88.98801041465708,0.0199999999999997,0.03,0.06,0.0999999999999998,0.1599999999999999,0.36787499999999457,1.197574999999997
PTB-XL,R_Amp_V5,1.164392375447289,1.21,0.8322206134852204,-15.885,7.07,0.7400000000000001,0.3700000000000001,0.6925911495097165,-0.9634748591062378,10.60778323357852,-1.215,-0.61,0.85,1.21,1.59,2.38,3.14
PTB-XL,R_Amp_V5_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_V5_iqr,0.13974951830443158,0.09,0.24468505303722657,0.0,19.0225,0.0925000000000002,0.04000000000000009,0.059870775179830374,26.681261775187174,1699.864272011388,0.0175,0.0299999999999998,0.0574999999999998,0.09,0.15,0.37,1.0175749999999972
PTB-XL,R_Amp_V6,0.9774855491329479,0.97,0.5597032498640961,-3.075,5.16,0.5650000000000001,0.28,0.3132677279084309,-0.26075382829908195,3.756210955785864,-0.73,0.19,0.705,0.97,1.27,1.85,2.4351499999999944
PTB-XL,R_Amp_V6_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_V6_iqr,0.12544763281034954,0.0749999999999999,0.19470498838431577,0.0,4.87,0.085,0.035,0.03791003250173654,7.843665823922168,102.45824108990455,0.0124999999999999,0.0224999999999999,0.045,0.0749999999999999,0.13,0.375,0.95
PTB-XL,R_Amp_aVF,0.1528982980870682,0.265,0.6234657092391939,-2.9450000000000003,3.86,0.8899999999999999,0.45499999999999996,0.388709490597131,-0.3072490195657192,0.4626938817503259,-1.48,-0.86,-0.31,0.265,0.58,1.08,1.48
PTB-XL,R_Amp_aVF_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_aVF_iqr,0.09962131290426163,0.0699999999999999,0.1696963316929584,0.0,5.25,0.06,0.029999999999999895,0.02879684499004655,11.512885318144045,197.2965987801585,0.0125,0.0224999999999999,0.0449999999999999,0.0699999999999999,0.1049999999999999,0.2299999999999999,0.6950500000000012
PTB-XL,R_Amp_aVL,0.432324877287949,0.46,0.48790024839040946,-5.69,3.02,0.54,0.26999999999999996,0.23804665237942324,-0.20147237755605707,1.8966617598524005,-0.6700999999999999,-0.41,0.19,0.46,0.73,1.18,1.625
PTB-XL,R_Amp_aVL_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_aVL_iqr,0.09340566081012887,0.0699999999999999,0.12272803871500694,0.0,3.38,0.0574999999999999,0.027499999999999997,0.015062171486832244,9.731639592775394,150.51583963832982,0.015,0.0249999999999999,0.045,0.0699999999999999,0.1024999999999999,0.21,0.5651500000000034
PTB-XL,R_Amp_aVR,-0.6571482636818202,-0.665,0.3508488227265877,-5.720000000000001,2.95,0.3500000000000001,0.17500000000000004,0.12309489640863254,-0.10225530541785925,10.532808922297507,-1.49,-1.14,-0.8400000000000001,-0.665,-0.49,-0.175,0.42
PTB-XL,R_Amp_aVR_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,R_Amp_aVR_iqr,0.06599706408550847,0.045,0.11884534135506139,0.0,5.75,0.0399999999999999,0.0150000000000001,0.014124215161801066,17.27931479441141,509.127748424896,0.01,0.0175,0.03,0.045,0.0699999999999999,0.1525,0.41
PTB-XL,ST_Elev_I,-0.01788789359391965,0.005,0.3083497856484758,-2.895,1.95,0.28,0.13,0.09507959030946099,0.10129109567367861,4.527494521983587,-0.75,-0.54,-0.16,0.005,0.12,0.58,0.82
PTB-XL,ST_Elev_II,-0.04204397394136807,-0.025,0.3269698877764534,-2.975,1.96,0.29000000000000004,0.145,0.10690930751254656,-0.09106392616054017,4.877350646275494,-0.8200000000000001,-0.585,-0.19,-0.025,0.1,0.59,0.84
PTB-XL,ST_Elev_III,-0.05023344191096634,-0.05,0.33243069667078257,-2.97,1.94,0.37,0.185,0.11051016808902187,-0.30902662633193234,5.149656400495168,-0.78905,-0.575,-0.24,-0.05,0.13,0.495,0.8
PTB-XL,ST_Elev_III_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_III_iqr,0.3895546959826276,0.27125,0.3802134426945411,0.005,3.85,0.31562500000000016,0.1362500000000001,0.14456226200563507,2.8739585950813193,11.992868581993726,0.0375,0.07,0.1599999999999999,0.27125,0.4756250000000001,1.13,1.9435750000000098
PTB-XL,ST_Elev_II_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_II_iqr,0.2753310260586319,0.15624999999999994,0.3468596632174908,0.0,3.925,0.2075,0.08124999999999995,0.12031162596735112,3.486500051460918,17.027503789822592,0.025,0.045,0.09,0.15624999999999994,0.2975,0.985,1.71
PTB-XL,ST_Elev_I_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_I_iqr,0.28856243213897936,0.1775,0.32656984267469236,0.005,3.655,0.21749999999999992,0.0875,0.10664786214457331,3.094581922857661,12.926819594380207,0.03,0.0549999999999999,0.1075,0.1775,0.3249999999999999,0.975,1.6420250000000034
PTB-XL,ST_Elev_V1,0.23669652551574374,0.25,0.37431102713757697,-3.1,3.0,0.44,0.21999999999999997,0.14010874503678789,-1.324314823281659,11.749627928604072,-0.75,-0.3,0.02,0.25,0.46,0.8,0.93
PTB-XL,ST_Elev_V1_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_V1_iqr,0.3494204668838219,0.2125,0.41137898796827427,0.0,3.925,0.3175000000000001,0.12749999999999992,0.16923267174180157,3.276580433344708,15.20172207473647,0.02,0.0424999999999999,0.1099999999999999,0.2125,0.4275,1.1151249999999984,2.1501250000000165
PTB-XL,ST_Elev_V2,0.24320765472312705,0.235,0.34942277131273525,-2.99,2.74,0.235,0.11499999999999999,0.12209627311187209,-1.440522991509251,14.236908903956014,-0.7,-0.29,0.12,0.235,0.355,0.88,0.955
PTB-XL,ST_Elev_V2_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_V2_iqr,0.1855363735070575,0.0775,0.3358171096619115,0.0,5.075,0.13499999999999998,0.0475,0.11277313114168026,5.070742821601191,36.10027241759373,0.01,0.0175,0.04,0.0775,0.175,0.75,1.6410750000000098
PTB-XL,ST_Elev_V3,0.17209066232356135,0.1699999999999999,0.36054307711519845,-3.0,2.98,0.24500000000000002,0.1249999999999999,0.12999131045569595,-0.9194796247669369,10.753399098424511,-0.77905,-0.38,0.035,0.1699999999999999,0.28,0.87,0.95
PTB-XL,ST_Elev_V3_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_V3_iqr,0.1782381921824104,0.0774999999999999,0.3288780068867155,0.0,5.375,0.1250000000000001,0.0474999999999999,0.10816074341377849,5.275150835277626,38.76099997283465,0.0099999999999999,0.0175,0.0399999999999999,0.0774999999999999,0.165,0.7150000000000001,1.6510750000000098
PTB-XL,ST_Elev_V4,0.06830917480998915,0.075,0.3586267173267144,-2.98,2.94,0.26,0.13,0.12861312238053513,-0.441817209236587,7.241028452167461,-0.81,-0.51,-0.07,0.075,0.19,0.815,0.92
PTB-XL,ST_Elev_V4_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_V4_iqr,0.20508089033659063,0.0925,0.3323952401215314,0.0,4.025,0.1450000000000001,0.05499999999999991,0.1104865956554505,4.117535547695664,22.860120300614746,0.01,0.02,0.0499999999999999,0.0925,0.195,0.85,1.655
PTB-XL,ST_Elev_V5,-0.027775787187839306,0.0,0.3664466574670706,-2.975,2.0,0.325,0.15,0.13428315276878858,-0.21695652002499843,4.354830861603416,-0.87,-0.64,-0.2,0.0,0.125,0.755,0.89
PTB-XL,ST_Elev_V5_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_V5_iqr,0.2346909609120521,0.1175,0.33736626393188596,0.0,4.225,0.1775,0.0675,0.11381599603935895,3.6195182098143404,17.4669807387687,0.0149999999999999,0.0274999999999999,0.0625,0.1175,0.24,0.91,1.7275
PTB-XL,ST_Elev_V6,-0.06636319218241042,-0.02,0.3613375306941991,-2.79,2.215,0.36,0.16,0.1305648110881813,0.11053305393740288,3.327290156760232,-0.865,-0.67,-0.26,-0.02,0.1,0.69,0.865
PTB-XL,ST_Elev_V6_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_V6_iqr,0.2784260314875136,0.1525,0.35237970263617924,0.0,3.88,0.22749999999999998,0.0875,0.12417145482996211,3.210384356914053,14.098010162570777,0.02,0.0375,0.0825,0.1525,0.31,0.995,1.75
PTB-XL,ST_Elev_aVF,-0.04563599348534202,-0.035,0.3403768010380922,-3.04,2.29,0.33999999999999997,0.165,0.11585636668492502,-0.36759798386131715,6.1130958257994905,-0.81905,-0.585,-0.22,-0.035,0.12,0.56,0.83
PTB-XL,ST_Elev_aVF_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_aVF_iqr,0.32017888165038,0.2,0.3592605666572438,0.0,3.745,0.2525000000000001,0.10500000000000001,0.12906815475488392,3.153340088333971,13.896551145829271,0.03,0.0549999999999999,0.1174999999999999,0.2,0.37,1.04,1.8070250000000034
PTB-XL,ST_Elev_aVL,0.021609663409337676,0.03,0.312257890880172,-2.835,1.98,0.31,0.155,0.09750499041693339,-0.12829336353646162,4.810882345459991,-0.73,-0.5,-0.13,0.03,0.18,0.5502499999999964,0.81
PTB-XL,ST_Elev_aVL_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_aVL_iqr,0.3458703854505971,0.24,0.3380278216160563,0.0,3.81,0.27249999999999996,0.12,0.1142628081864964,2.9686999757014636,12.942057022290285,0.037974999999999974,0.0699999999999999,0.145,0.24,0.4175,1.0,1.77
PTB-XL,ST_Elev_aVR,0.06728800217155266,0.02,0.2783793642148351,-2.83,2.89,0.265,0.12000000000000001,0.07749507042065581,-0.026394152578749816,13.625974992448938,-0.63905,-0.24,-0.08,0.02,0.185,0.56,0.79
PTB-XL,ST_Elev_aVR_count,10.431487682921235,11.0,5.165349032520022,0.0,33.0,4.0,2.0,26.68083062775553,-0.780341679899169,0.5173135756095397,0.0,0.0,9.0,11.0,13.0,17.0,21.0
PTB-XL,ST_Elev_aVR_iqr,0.25629248099891416,0.15,0.3190722193945956,0.0,3.86,0.1875000000000001,0.0725,0.10180708118939297,3.8743312759022124,20.889252477305295,0.0275,0.0474999999999999,0.0924999999999999,0.15,0.28,0.85,1.66
PTB-XL,S_Amp_V1,0.03310243589155466,0.05,0.14896157712400623,-2.27,4.78,0.05499999999999999,0.025,0.022189551459271258,-2.4311000155461144,80.2270118437067,-0.6650999999999999,-0.12,0.02,0.05,0.075,0.145,0.29
PTB-XL,S_Amp_V1_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,S_Amp_V1_iqr,0.07911521170695901,0.045,0.12596422518592015,0.0,5.584999999999999,0.05500000000000001,0.024999999999999998,0.015866986026689203,9.686506635125111,238.80035990994585,0.005,0.01,0.0274999999999999,0.045,0.0824999999999999,0.25,0.61
PTB-XL,S_Amp_V2,-0.07898963255195192,-0.005,0.28136811808552914,-3.23,1.47,0.09,0.045,0.07916801787499228,-3.1273075769870764,13.913373456213272,-1.23,-0.715,-0.05,-0.005,0.04,0.12,0.26
PTB-XL,S_Amp_V2_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,S_Amp_V2_iqr,0.08647965503004723,0.05,0.13355681386509344,0.0,3.03,0.06,0.025000000000000102,0.017837422529795213,6.612892708989026,73.23174880312108,0.0075,0.01,0.03,0.05,0.09,0.2724999999999999,0.675
PTB-XL,S_Amp_V3,-0.2677496674159365,-0.07,0.3785850534991148,-3.645,1.15,0.485,0.1,0.1433266427329276,-1.4288021582241601,2.519845682636423,-1.41,-1.01,-0.5,-0.07,-0.015,0.08,0.2
PTB-XL,S_Amp_V3_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,S_Amp_V3_iqr,0.09694355245653469,0.0575,0.14880279381729486,0.0,3.14,0.06750000000000012,0.029999999999999992,0.022142271447832367,6.618090162753891,72.71710616617888,0.0099999999999999,0.0125,0.0324999999999999,0.0575,0.1,0.3,0.7600500000000011
PTB-XL,T_Amp_I,0.07625647965503005,0.09,0.13934641877048476,-5.46,1.085,0.17,0.08000000000000002,0.019417424424159307,-3.341172025932819,116.91825273549924,-0.33,-0.14,-0.01,0.09,0.16,0.27,0.37
PTB-XL,T_Amp_II,0.10957429239873387,0.11,0.13551360224388007,-2.48,1.9,0.16,0.08,0.01836393639311254,-0.5477790522274962,14.475488702698435,-0.23,-0.08,0.03,0.11,0.19,0.31,0.43
PTB-XL,T_Amp_III,0.031987247121427594,0.03,0.143305625310842,-2.08,5.63,0.115,0.06,0.02053650224573144,3.1601493798148375,129.97026947440165,-0.26,-0.14,-0.035,0.03,0.08,0.23,0.49
PTB-XL,T_Amp_III_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_III_iqr,0.07403906142483598,0.05,0.09492030683293745,0.0,2.1750000000000003,0.05249999999999991,0.022499999999999992,0.009009864649258991,6.647034353378215,74.12271280103812,0.0099999999999999,0.015,0.03,0.05,0.0824999999999999,0.205,0.4775500000000011
PTB-XL,T_Amp_II_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_II_iqr,0.07065794302490938,0.0499999999999999,0.0870188321859969,0.0,2.69,0.05,0.0224999999999999,0.007572277155014691,7.259459486873881,112.9518595165275,0.0099999999999999,0.015,0.03,0.0499999999999999,0.08,0.19524999999999637,0.4201000000000022
PTB-XL,T_Amp_I_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_I_iqr,0.05874065324097432,0.0424999999999999,0.06769116360106688,0.0,3.83,0.037500000000000006,0.017499999999999998,0.0045820936296664,12.587260777660822,486.30073626579224,0.0099999999999999,0.015,0.03,0.0424999999999999,0.0675,0.15,0.33
PTB-XL,T_Amp_V1,0.05231019771549154,0.02,0.18404519676725165,-1.37,5.53,0.16499999999999998,0.08,0.03387263445309638,2.7058948086386096,44.949440333158954,-0.33,-0.16,-0.045,0.02,0.12,0.35,0.6902000000000044
PTB-XL,T_Amp_V1_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_V1_iqr,0.07735469516950316,0.045,0.12694496676963574,0.0,5.545,0.05,0.0225,0.016115024588143925,11.501808066677674,304.0544888472816,0.0099999999999999,0.0125,0.0299999999999999,0.045,0.0799999999999999,0.24,0.5900500000000012
PTB-XL,T_Amp_V2,0.3081680352309739,0.285,0.3018093719387934,-3.27,3.425,0.37,0.18499999999999997,0.09108889699008894,0.7072696522042571,6.058212758449612,-0.34,-0.06549999999999953,0.1,0.285,0.47,0.8054999999999928,1.215
PTB-XL,T_Amp_V2_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_V2_iqr,0.09319693563924947,0.0575,0.142103651520186,0.0,3.94,0.06,0.027500000000000004,0.020193447775370462,7.571855451205773,99.07707899217803,0.0099999999999999,0.0175,0.035,0.0575,0.095,0.2774999999999999,0.7351000000000022
PTB-XL,T_Amp_V3,0.30361461534932793,0.28,0.30807448173580027,-5.1,3.17,0.36,0.18000000000000002,0.09490988629678193,0.2738150896604727,9.318866446442431,-0.395,-0.09,0.11,0.28,0.47,0.8,1.1901000000000022
PTB-XL,T_Amp_V3_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_V3_iqr,0.09736169090325242,0.055,0.16252114310158905,0.0,5.49,0.065,0.025,0.02641312195504718,9.25660967548077,173.18205670520433,0.0099999999999999,0.0175,0.0349999999999999,0.055,0.0999999999999999,0.305,0.7875500000000011
PTB-XL,T_Amp_V4,0.20916322598403525,0.2,0.2685801699676995,-9.955,2.98,0.295,0.14999999999999997,0.07213530769987837,-2.4172028637308833,99.18439304806753,-0.46,-0.14,0.055,0.2,0.35,0.62,0.91
PTB-XL,T_Amp_V4_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,T_Amp_V4_iqr,0.0914551793742545,0.0549999999999999,0.14855590481132,0.0,5.904999999999999,0.0675,0.0250000000000001,0.022068856854309968,10.88537182366475,246.13035807275674,0.0099999999999999,0.015,0.03,0.0549999999999999,0.0975,0.2724999999999999,0.6749999999999999
